ORIGINAL_ROW_ID,SOURCE,trans_id,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,lat,long,city_pop,job,dob,merch_lat,merch_long,is_fraud,customer_id,RAW_TEXT,SYN_RAW_TEXT,CLEAN_TEXT,CATEGORY,AMOUNT,IS_CREDIT,IS_DEBIT
7321,aug_v1,255395.0,11-04-2023 11:31,4260000000000.0,fraud_Mane and Sons Pvt Ltd,entertainment,9083.26,Tejas,Yadav,M,"57, Warrior Road, Tiruppur 979834",Jalgaon,Sikkim,-35.355794,82.809132,793047.0,,09-03-1980,-35.366192,82.828591,1.0,-4.28e+18,fraud_Mane and Sons Pvt Ltd 9083.26,CARD/fraud_Mane and Sons Pvt Ltd 9083.26,card fraud mane and sons pvt ltd,Other,9083.26,False,True
7321,aug_v2,255395.0,11-04-2023 11:31,4260000000000.0,fraud_Mane and Sons Pvt Ltd,entertainment,9083.26,Tejas,Yadav,M,"57, Warrior Road, Tiruppur 979834",Jalgaon,Sikkim,-35.355794,82.809132,793047.0,,09-03-1980,-35.366192,82.828591,1.0,-4.28e+18,fraud_Mane and Sons Pvt Ltd 9083.26,fraud_Mane and Sons Pvt Ltd 9083.26,fraud mane and sons pvt ltd,Other,9083.26,False,True
7321,aug_v3,255395.0,11-04-2023 11:31,4260000000000.0,fraud_Mane and Sons Pvt Ltd,entertainment,9083.26,Tejas,Yadav,M,"57, Warrior Road, Tiruppur 979834",Jalgaon,Sikkim,-35.355794,82.809132,793047.0,,09-03-1980,-35.366192,82.828591,1.0,-4.28e+18,fraud_Mane and Sons Pvt Ltd 9083.26,fraud_Mane and Sons Pvt Ltd 9083.26,fraud mane and sons pvt ltd,Other,9083.26,False,True
7322,original,333793.0,05-06-2022 04:20,4.13e+18,fraud_Choudhary-Mani Pvt Ltd,fitness_and_medical,,,Kala,,"09/35, Sathe Street, Tirunelveli 075164",Bhagalpur,Haryana,81.3464925,-172.940603,,Emergency planning/management officer,04-04-1993,81.352014,-172.937714,1.0,3.27e+18,fraud_Choudhary-Mani Pvt Ltd,fraud_Choudhary-Mani Pvt Ltd,fraud choudhary mani pvt ltd,Other,,False,False
7322,aug_v1,333793.0,05-06-2022 04:20,4.13e+18,fraud_Choudhary-Mani Pvt Ltd,fitness_and_medical,,,Kala,,"09/35, Sathe Street, Tirunelveli 075164",Bhagalpur,Haryana,81.3464925,-172.940603,,Emergency planning/management officer,04-04-1993,81.352014,-172.937714,1.0,3.27e+18,fraud_Choudhary-Mani Pvt Ltd,fraud_Choudhary-Mani Pvt Ltd MKTPLC,fraud choudhary mani pvt ltd mktplc,Shopping,,False,False
7322,aug_v2,333793.0,05-06-2022 04:20,4.13e+18,fraud_Choudhary-Mani Pvt Ltd,fitness_and_medical,,,Kala,,"09/35, Sathe Street, Tirunelveli 075164",Bhagalpur,Haryana,81.3464925,-172.940603,,Emergency planning/management officer,04-04-1993,81.352014,-172.937714,1.0,3.27e+18,fraud_Choudhary-Mani Pvt Ltd,frd_Chdhry-Mn Pvt Ltd PAY,frd chdhry mn pvt ltd pay,Other,,False,False
7322,aug_v3,333793.0,05-06-2022 04:20,4.13e+18,fraud_Choudhary-Mani Pvt Ltd,fitness_and_medical,,,Kala,,"09/35, Sathe Street, Tirunelveli 075164",Bhagalpur,Haryana,81.3464925,-172.940603,,Emergency planning/management officer,04-04-1993,81.352014,-172.937714,1.0,3.27e+18,fraud_Choudhary-Mani Pvt Ltd,fraud_Choudhary-Mani Pvt Ltd,fraud choudhary mani pvt ltd,Other,,False,False
7323,original,550570.0,2/19/2024 21:13,4.62e+18,fraud_Ram LLC Pvt Ltd,fitness_and_medical,9740.76,Mehul,Rege,M,"H.No. 22, Sridhar Road, Kakinada 658307",Malegaon,,-45.478396,143.718108,506685.0,Astronomer,8/19/1958,-45.488415,,0.0,3.1e+18,fraud_Ram LLC Pvt Ltd 9740.76,fraud_Ram LLC Pvt Ltd 9740.76,fraud ram llc pvt ltd,Other,9740.76,False,True
7323,aug_v1,550570.0,2/19/2024 21:13,4.62e+18,fraud_Ram LLC Pvt Ltd,fitness_and_medical,9740.76,Mehul,Rege,M,"H.No. 22, Sridhar Road, Kakinada 658307",Malegaon,,-45.478396,143.718108,506685.0,Astronomer,8/19/1958,-45.488415,,0.0,3.1e+18,fraud_Ram LLC Pvt Ltd 9740.76,frd_Rm LLC Pvt Ltd 9740.76,frd rm llc pvt ltd,Other,9740.76,False,True
7323,aug_v2,550570.0,2/19/2024 21:13,4.62e+18,fraud_Ram LLC Pvt Ltd,fitness_and_medical,9740.76,Mehul,Rege,M,"H.No. 22, Sridhar Road, Kakinada 658307",Malegaon,,-45.478396,143.718108,506685.0,Astronomer,8/19/1958,-45.488415,,0.0,3.1e+18,fraud_Ram LLC Pvt Ltd 9740.76,fraud_Ram LLC Pvt Ltd 9740.76,fraud ram llc pvt ltd,Other,9740.76,False,True
7323,aug_v3,550570.0,2/19/2024 21:13,4.62e+18,fraud_Ram LLC Pvt Ltd,fitness_and_medical,9740.76,Mehul,Rege,M,"H.No. 22, Sridhar Road, Kakinada 658307",Malegaon,,-45.478396,143.718108,506685.0,Astronomer,8/19/1958,-45.488415,,0.0,3.1e+18,fraud_Ram LLC Pvt Ltd 9740.76,fraud_Ram LLC Pvt Ltd 9740.76 PAY,fraud ram llc pvt ltd pay,Other,9740.76,False,True
7324,original,333120.0,7/28/2022 19:01,,fraud_Mann PLC Pvt Ltd,fitness_and_medical,4709.32,,Krishnamurthy,F,"547, Sethi Chowk, Bareilly 539134",Purnia,Chhattisgarh,64.45193,89.13825,87982.0,Phytotherapist,12/21/1973,64.469652,89.122063,0.0,-1.26e+18,fraud_Mann PLC Pvt Ltd 4709.32,fraud_Mann PLC Pvt Ltd 4709.32,fraud mann plc pvt ltd,Other,4709.32,False,True
7324,aug_v1,333120.0,7/28/2022 19:01,,fraud_Mann PLC Pvt Ltd,fitness_and_medical,4709.32,,Krishnamurthy,F,"547, Sethi Chowk, Bareilly 539134",Purnia,Chhattisgarh,64.45193,89.13825,87982.0,Phytotherapist,12/21/1973,64.469652,89.122063,0.0,-1.26e+18,fraud_Mann PLC Pvt Ltd 4709.32,fraud_Mann PLC Pvt Ltd 4709.32,fraud mann plc pvt ltd,Other,4709.32,False,True
7324,aug_v2,333120.0,7/28/2022 19:01,,fraud_Mann PLC Pvt Ltd,fitness_and_medical,4709.32,,Krishnamurthy,F,"547, Sethi Chowk, Bareilly 539134",Purnia,Chhattisgarh,64.45193,89.13825,87982.0,Phytotherapist,12/21/1973,64.469652,89.122063,0.0,-1.26e+18,fraud_Mann PLC Pvt Ltd 4709.32,IMPS/fraud_Mann PLC Pvt Ltd 4709.32,imps fraud mann plc pvt ltd,Transfer,4709.32,False,True
7324,aug_v3,333120.0,7/28/2022 19:01,,fraud_Mann PLC Pvt Ltd,fitness_and_medical,4709.32,,Krishnamurthy,F,"547, Sethi Chowk, Bareilly 539134",Purnia,Chhattisgarh,64.45193,89.13825,87982.0,Phytotherapist,12/21/1973,64.469652,89.122063,0.0,-1.26e+18,fraud_Mann PLC Pvt Ltd 4709.32,fraud_Mann PLC Pvt Ltd 4709.32,fraud mann plc pvt ltd,Other,4709.32,False,True
7325,original,716041.0,06-08-2022 02:38,,fraud_Bandi-Chakrabarti Pvt Ltd,online_shopping,5724.58,Saksham,Tara,M,"07/954, Swaminathan Circle, Chennai-523098",Bharatpur,,0.7456635,-91.830257,292006.0,Investment analyst,2/28/1989,0.746907,-91.815896,0.0,4.63e+18,fraud_Bandi-Chakrabarti Pvt Ltd 5724.58,fraud_Bandi-Chakrabarti Pvt Ltd 5724.58,fraud bandi chakrabarti pvt ltd,Other,5724.58,False,True
7325,aug_v1,716041.0,06-08-2022 02:38,,fraud_Bandi-Chakrabarti Pvt Ltd,online_shopping,5724.58,Saksham,Tara,M,"07/954, Swaminathan Circle, Chennai-523098",Bharatpur,,0.7456635,-91.830257,292006.0,Investment analyst,2/28/1989,0.746907,-91.815896,0.0,4.63e+18,fraud_Bandi-Chakrabarti Pvt Ltd 5724.58,frd_Bnd-Chkrbrt Pvt Ltd 5724.58,frd bnd chkrbrt pvt ltd,Other,5724.58,False,True
7325,aug_v2,716041.0,06-08-2022 02:38,,fraud_Bandi-Chakrabarti Pvt Ltd,online_shopping,5724.58,Saksham,Tara,M,"07/954, Swaminathan Circle, Chennai-523098",Bharatpur,,0.7456635,-91.830257,292006.0,Investment analyst,2/28/1989,0.746907,-91.815896,0.0,4.63e+18,fraud_Bandi-Chakrabarti Pvt Ltd 5724.58,IMPS/fraud_Bandi-Chakrabarti Pvt Ltd 5724.58,imps fraud bandi chakrabarti pvt ltd,Transfer,5724.58,False,True
7325,aug_v3,716041.0,06-08-2022 02:38,,fraud_Bandi-Chakrabarti Pvt Ltd,online_shopping,5724.58,Saksham,Tara,M,"07/954, Swaminathan Circle, Chennai-523098",Bharatpur,,0.7456635,-91.830257,292006.0,Investment analyst,2/28/1989,0.746907,-91.815896,0.0,4.63e+18,fraud_Bandi-Chakrabarti Pvt Ltd 5724.58,fraud_Bandi-Chakrabarti Pvt Ltd 5724.58,fraud bandi chakrabarti pvt ltd,Other,5724.58,False,True
7326,original,127938.0,6/19/2023 20:54,4530000000000.0,fraud_Walla Inc Pvt Ltd,entertainment,8690.68,Indrans,,M,,Jamnagar,Nagaland,58.514069,-15.258641,732849.0,Agricultural engineer,,58.504733,-15.254007,1.0,-3.64e+18,fraud_Walla Inc Pvt Ltd 8690.68,fraud_Walla Inc Pvt Ltd 8690.68,fraud walla inc pvt ltd,Other,8690.68,False,True
7326,aug_v1,127938.0,6/19/2023 20:54,4530000000000.0,fraud_Walla Inc Pvt Ltd,entertainment,8690.68,Indrans,,M,,Jamnagar,Nagaland,58.514069,-15.258641,732849.0,Agricultural engineer,,58.504733,-15.254007,1.0,-3.64e+18,fraud_Walla Inc Pvt Ltd 8690.68,CARD/fraud_Walla Inc Pvt Ltd 8690.68,card fraud walla inc pvt ltd,Other,8690.68,False,True
7326,aug_v2,127938.0,6/19/2023 20:54,4530000000000.0,fraud_Walla Inc Pvt Ltd,entertainment,8690.68,Indrans,,M,,Jamnagar,Nagaland,58.514069,-15.258641,732849.0,Agricultural engineer,,58.504733,-15.254007,1.0,-3.64e+18,fraud_Walla Inc Pvt Ltd 8690.68,fraud_Walla Inc Pvt Ltd 8690.68,fraud walla inc pvt ltd,Other,8690.68,False,True
7326,aug_v3,127938.0,6/19/2023 20:54,4530000000000.0,fraud_Walla Inc Pvt Ltd,entertainment,8690.68,Indrans,,M,,Jamnagar,Nagaland,58.514069,-15.258641,732849.0,Agricultural engineer,,58.504733,-15.254007,1.0,-3.64e+18,fraud_Walla Inc Pvt Ltd 8690.68,UPI/fraud_Walla Inc Pvt Ltd 8690.68,upi fraud walla inc pvt ltd,Transfer,8690.68,False,True
7327,original,995724.0,03-11-2024 08:33,676000000000.0,fraud_Bhat Inc Pvt Ltd,travel,8697.54,Kanav,Sami,,"83/334, Som Ganj, Mango 466649",Gopalpur,Tamil Nadu,75.330729,152.470928,23944.0,Agricultural engineer,4/19/1956,75.317233,,1.0,6.05e+18,fraud_Bhat Inc Pvt Ltd 8697.54,fraud_Bhat Inc Pvt Ltd 8697.54,fraud bhat inc pvt ltd,Other,8697.54,False,True
7327,aug_v1,995724.0,03-11-2024 08:33,676000000000.0,fraud_Bhat Inc Pvt Ltd,travel,8697.54,Kanav,Sami,,"83/334, Som Ganj, Mango 466649",Gopalpur,Tamil Nadu,75.330729,152.470928,23944.0,Agricultural engineer,4/19/1956,75.317233,,1.0,6.05e+18,fraud_Bhat Inc Pvt Ltd 8697.54,fraud_Bhat Inc Pvt Ltd 8697.54,fraud bhat inc pvt ltd,Other,8697.54,False,True
7327,aug_v2,995724.0,03-11-2024 08:33,676000000000.0,fraud_Bhat Inc Pvt Ltd,travel,8697.54,Kanav,Sami,,"83/334, Som Ganj, Mango 466649",Gopalpur,Tamil Nadu,75.330729,152.470928,23944.0,Agricultural engineer,4/19/1956,75.317233,,1.0,6.05e+18,fraud_Bhat Inc Pvt Ltd 8697.54,IMPS/frd_Bht nc Pvt Ltd 8697.54,imps frd bht nc pvt ltd,Transfer,8697.54,False,True
7327,aug_v3,995724.0,03-11-2024 08:33,676000000000.0,fraud_Bhat Inc Pvt Ltd,travel,8697.54,Kanav,Sami,,"83/334, Som Ganj, Mango 466649",Gopalpur,Tamil Nadu,75.330729,152.470928,23944.0,Agricultural engineer,4/19/1956,75.317233,,1.0,6.05e+18,fraud_Bhat Inc Pvt Ltd 8697.54,frd_Bht nc Pvt Ltd 8697.54,frd bht nc pvt ltd,Other,8697.54,False,True
7328,original,658386.0,1/19/2023 22:49,4470000000000000.0,"fraud_Raman, Vaidya and Mahal Pvt Ltd",online_shopping,7774.28,Suhana,Srivastava,M,"H.No. 66, Brahmbhatt Chowk, Kottayam-438509",Rajkot,Telangana,-68.467579,-11.098594,19752.0,Forest/woodland manager,,-68.458937,-11.096239,1.0,5.3e+18,"fraud_Raman, Vaidya and Mahal Pvt Ltd 7774.28","fraud_Raman, Vaidya and Mahal Pvt Ltd 7774.28",fraud raman vaidya and mahal pvt ltd,Other,7774.28,False,True
7328,aug_v1,658386.0,1/19/2023 22:49,4470000000000000.0,"fraud_Raman, Vaidya and Mahal Pvt Ltd",online_shopping,7774.28,Suhana,Srivastava,M,"H.No. 66, Brahmbhatt Chowk, Kottayam-438509",Rajkot,Telangana,-68.467579,-11.098594,19752.0,Forest/woodland manager,,-68.458937,-11.096239,1.0,5.3e+18,"fraud_Raman, Vaidya and Mahal Pvt Ltd 7774.28","frd_Rmn, Vdy nd Mhl Pvt Ltd 7774.28",frd rmn vdy nd mhl pvt ltd,Other,7774.28,False,True
7328,aug_v2,658386.0,1/19/2023 22:49,4470000000000000.0,"fraud_Raman, Vaidya and Mahal Pvt Ltd",online_shopping,7774.28,Suhana,Srivastava,M,"H.No. 66, Brahmbhatt Chowk, Kottayam-438509",Rajkot,Telangana,-68.467579,-11.098594,19752.0,Forest/woodland manager,,-68.458937,-11.096239,1.0,5.3e+18,"fraud_Raman, Vaidya and Mahal Pvt Ltd 7774.28","fraud_Raman,-Vaidya-and-Mahal-Pvt-Ltd-7774.28",fraud raman vaidya and mahal pvt ltd,Other,7774.28,False,True
7328,aug_v3,658386.0,1/19/2023 22:49,4470000000000000.0,"fraud_Raman, Vaidya and Mahal Pvt Ltd",online_shopping,7774.28,Suhana,Srivastava,M,"H.No. 66, Brahmbhatt Chowk, Kottayam-438509",Rajkot,Telangana,-68.467579,-11.098594,19752.0,Forest/woodland manager,,-68.458937,-11.096239,1.0,5.3e+18,"fraud_Raman, Vaidya and Mahal Pvt Ltd 7774.28","fraud_Raman, Vaidya and Mahal Pvt Ltd 7774.28",fraud raman vaidya and mahal pvt ltd,Other,7774.28,False,True
7329,original,788207.0,11/16/2022 12:03,4960000000000000.0,"fraud_Soman, Yohannan and Shroff Pvt Ltd",online_shopping,3637.6,Mohanlal,Reddy,F,"41/37, Brahmbhatt Path, Yamunanagar-347766",Secunderabad,Tamil Nadu,22.3163085,33.083523,,Ergonomist,10/15/1950,22.306642,33.099812,1.0,-4.22e+18,"fraud_Soman, Yohannan and Shroff Pvt Ltd 3637.60","fraud_Soman, Yohannan and Shroff Pvt Ltd 3637.60",fraud soman yohannan and shroff pvt ltd,Other,3637.6,False,True
7329,aug_v1,788207.0,11/16/2022 12:03,4960000000000000.0,"fraud_Soman, Yohannan and Shroff Pvt Ltd",online_shopping,3637.6,Mohanlal,Reddy,F,"41/37, Brahmbhatt Path, Yamunanagar-347766",Secunderabad,Tamil Nadu,22.3163085,33.083523,,Ergonomist,10/15/1950,22.306642,33.099812,1.0,-4.22e+18,"fraud_Soman, Yohannan and Shroff Pvt Ltd 3637.60","fraud_Soman, Yohannan and Shroff Pvt Ltd 3637.60",fraud soman yohannan and shroff pvt ltd,Other,3637.6,False,True
7329,aug_v2,788207.0,11/16/2022 12:03,4960000000000000.0,"fraud_Soman, Yohannan and Shroff Pvt Ltd",online_shopping,3637.6,Mohanlal,Reddy,F,"41/37, Brahmbhatt Path, Yamunanagar-347766",Secunderabad,Tamil Nadu,22.3163085,33.083523,,Ergonomist,10/15/1950,22.306642,33.099812,1.0,-4.22e+18,"fraud_Soman, Yohannan and Shroff Pvt Ltd 3637.60","fraud_Soman, / Yohannan / and / Shroff / Pvt / Ltd / 3637.60",fraud soman yohannan and shroff pvt ltd,Other,3637.6,False,True
7329,aug_v3,788207.0,11/16/2022 12:03,4960000000000000.0,"fraud_Soman, Yohannan and Shroff Pvt Ltd",online_shopping,3637.6,Mohanlal,Reddy,F,"41/37, Brahmbhatt Path, Yamunanagar-347766",Secunderabad,Tamil Nadu,22.3163085,33.083523,,Ergonomist,10/15/1950,22.306642,33.099812,1.0,-4.22e+18,"fraud_Soman, Yohannan and Shroff Pvt Ltd 3637.60","fraud_Soman, Yohannan and Shroff Pvt Ltd 3637.60",fraud soman yohannan and shroff pvt ltd,Other,3637.6,False,True
7330,original,969117.0,,180000000000000.0,"fraud_Sha, Mangat and Datta Pvt Ltd",online_shopping,7139.97,Taimur,Anne,F,,Ahmedabad,Uttarakhand,,56.858773,596497.0,Air traffic controller,10/27/1994,-72.683872,56.856801,1.0,-8.26e+18,"fraud_Sha, Mangat and Datta Pvt Ltd 7139.97","fraud_Sha, Mangat and Datta Pvt Ltd 7139.97",fraud sha mangat and datta pvt ltd,Other,7139.97,False,True
7330,aug_v1,969117.0,,180000000000000.0,"fraud_Sha, Mangat and Datta Pvt Ltd",online_shopping,7139.97,Taimur,Anne,F,,Ahmedabad,Uttarakhand,,56.858773,596497.0,Air traffic controller,10/27/1994,-72.683872,56.856801,1.0,-8.26e+18,"fraud_Sha, Mangat and Datta Pvt Ltd 7139.97","fraud_Sha, Mangat and Datta Pvt Ltd 7139.97",fraud sha mangat and datta pvt ltd,Other,7139.97,False,True
7330,aug_v2,969117.0,,180000000000000.0,"fraud_Sha, Mangat and Datta Pvt Ltd",online_shopping,7139.97,Taimur,Anne,F,,Ahmedabad,Uttarakhand,,56.858773,596497.0,Air traffic controller,10/27/1994,-72.683872,56.856801,1.0,-8.26e+18,"fraud_Sha, Mangat and Datta Pvt Ltd 7139.97","CARD/frd_Sh, Mngt nd Dtt Pvt Ltd 7139.97",card frd sh mngt nd dtt pvt ltd,Other,7139.97,False,True
7330,aug_v3,969117.0,,180000000000000.0,"fraud_Sha, Mangat and Datta Pvt Ltd",online_shopping,7139.97,Taimur,Anne,F,,Ahmedabad,Uttarakhand,,56.858773,596497.0,Air traffic controller,10/27/1994,-72.683872,56.856801,1.0,-8.26e+18,"fraud_Sha, Mangat and Datta Pvt Ltd 7139.97","frd_Sh,-Mngt-nd-Dtt-Pvt-Ltd-7139.97",frd sh mngt nd dtt pvt ltd,Other,7139.97,False,True
7331,original,318009.0,03-11-2024 20:45,4650000000000000.0,fraud_Gill-Warrior Pvt Ltd,fitness_and_medical,379.51,Arnav,Mandal,M,"H.No. 13, Bhavsar Nagar, Bijapur 391089",Burhanpur,Sikkim,-71.068547,-52.574626,803132.0,Public relations account executive,10/29/1964,-71.065364,-52.571012,0.0,5.02e+18,fraud_Gill-Warrior Pvt Ltd 379.51,fraud_Gill-Warrior Pvt Ltd 379.51,fraud gill warrior pvt ltd,Other,379.51,False,True
7331,aug_v1,318009.0,03-11-2024 20:45,4650000000000000.0,fraud_Gill-Warrior Pvt Ltd,fitness_and_medical,379.51,Arnav,Mandal,M,"H.No. 13, Bhavsar Nagar, Bijapur 391089",Burhanpur,Sikkim,-71.068547,-52.574626,803132.0,Public relations account executive,10/29/1964,-71.065364,-52.571012,0.0,5.02e+18,fraud_Gill-Warrior Pvt Ltd 379.51,fraud_Gill-Warrior / Pvt / Ltd / 379.51 / MKT#901,fraud gill warrior pvt ltd mkt,Shopping,379.51,False,True
7331,aug_v2,318009.0,03-11-2024 20:45,4650000000000000.0,fraud_Gill-Warrior Pvt Ltd,fitness_and_medical,379.51,Arnav,Mandal,M,"H.No. 13, Bhavsar Nagar, Bijapur 391089",Burhanpur,Sikkim,-71.068547,-52.574626,803132.0,Public relations account executive,10/29/1964,-71.065364,-52.571012,0.0,5.02e+18,fraud_Gill-Warrior Pvt Ltd 379.51,fraud_Gill-Warrior Pvt Ltd 379.51 MKT,fraud gill warrior pvt ltd mkt,Shopping,379.51,False,True
7331,aug_v3,318009.0,03-11-2024 20:45,4650000000000000.0,fraud_Gill-Warrior Pvt Ltd,fitness_and_medical,379.51,Arnav,Mandal,M,"H.No. 13, Bhavsar Nagar, Bijapur 391089",Burhanpur,Sikkim,-71.068547,-52.574626,803132.0,Public relations account executive,10/29/1964,-71.065364,-52.571012,0.0,5.02e+18,fraud_Gill-Warrior Pvt Ltd 379.51,ATM/fraud_Gill-Warrior Pvt Ltd 379.51,atm fraud gill warrior pvt ltd,Cash Withdrawal,379.51,False,True
7332,original,524776.0,9/24/2023 14:21,502000000000.0,fraud_Lall-Ray Pvt Ltd,fitness_and_medical,4116.46,Dhruv,Baral,F,"860, Deshpande, Singrauli-197059",,Odisha,-86.4819315,90.916994,963126.0,"Psychologist, clinical",10/28/1938,-86.481344,90.916211,0.0,2.57e+18,fraud_Lall-Ray Pvt Ltd 4116.46,fraud_Lall-Ray Pvt Ltd 4116.46,fraud lall ray pvt ltd,Other,4116.46,False,True
7332,aug_v1,524776.0,9/24/2023 14:21,502000000000.0,fraud_Lall-Ray Pvt Ltd,fitness_and_medical,4116.46,Dhruv,Baral,F,"860, Deshpande, Singrauli-197059",,Odisha,-86.4819315,90.916994,963126.0,"Psychologist, clinical",10/28/1938,-86.481344,90.916211,0.0,2.57e+18,fraud_Lall-Ray Pvt Ltd 4116.46,fraud_Lall-Ray*Pvt*Ltd*4116.46,fraud lall ray pvt ltd,Other,4116.46,False,True
7332,aug_v2,524776.0,9/24/2023 14:21,502000000000.0,fraud_Lall-Ray Pvt Ltd,fitness_and_medical,4116.46,Dhruv,Baral,F,"860, Deshpande, Singrauli-197059",,Odisha,-86.4819315,90.916994,963126.0,"Psychologist, clinical",10/28/1938,-86.481344,90.916211,0.0,2.57e+18,fraud_Lall-Ray Pvt Ltd 4116.46,fraud_Lall-Ray Pvt Ltd 4116.46,fraud lall ray pvt ltd,Other,4116.46,False,True
7332,aug_v3,524776.0,9/24/2023 14:21,502000000000.0,fraud_Lall-Ray Pvt Ltd,fitness_and_medical,4116.46,Dhruv,Baral,F,"860, Deshpande, Singrauli-197059",,Odisha,-86.4819315,90.916994,963126.0,"Psychologist, clinical",10/28/1938,-86.481344,90.916211,0.0,2.57e+18,fraud_Lall-Ray Pvt Ltd 4116.46,frd_Lll-Ry Pvt Ltd 4116.46,frd lll ry pvt ltd,Other,4116.46,False,True
7333,original,563336.0,03-12-2024 23:19,4630000000000000.0,fraud_Kakar-Shere Pvt Ltd,online_shopping,8876.17,Alia,Gola,M,,Danapur,Karnataka,73.946972,-162.368759,299807.0,,4/14/1962,73.948249,,0.0,-8.38e+18,fraud_Kakar-Shere Pvt Ltd 8876.17,fraud_Kakar-Shere Pvt Ltd 8876.17,fraud kakar shere pvt ltd,Other,8876.17,False,True
7333,aug_v1,563336.0,03-12-2024 23:19,4630000000000000.0,fraud_Kakar-Shere Pvt Ltd,online_shopping,8876.17,Alia,Gola,M,,Danapur,Karnataka,73.946972,-162.368759,299807.0,,4/14/1962,73.948249,,0.0,-8.38e+18,fraud_Kakar-Shere Pvt Ltd 8876.17,NEFT/frd_Kkr-Shr Pvt Ltd 8876.17 MKTPLC,neft frd kkr shr pvt ltd mktplc,Shopping,8876.17,False,True
7333,aug_v2,563336.0,03-12-2024 23:19,4630000000000000.0,fraud_Kakar-Shere Pvt Ltd,online_shopping,8876.17,Alia,Gola,M,,Danapur,Karnataka,73.946972,-162.368759,299807.0,,4/14/1962,73.948249,,0.0,-8.38e+18,fraud_Kakar-Shere Pvt Ltd 8876.17,fraud_Kakar-Shere Pvt Ltd 8876.17,fraud kakar shere pvt ltd,Other,8876.17,False,True
7333,aug_v3,563336.0,03-12-2024 23:19,4630000000000000.0,fraud_Kakar-Shere Pvt Ltd,online_shopping,8876.17,Alia,Gola,M,,Danapur,Karnataka,73.946972,-162.368759,299807.0,,4/14/1962,73.948249,,0.0,-8.38e+18,fraud_Kakar-Shere Pvt Ltd 8876.17,UPI/fraud_Kakar-Shere*Pvt*Ltd*8876.17,upi fraud kakar shere pvt ltd,Transfer,8876.17,False,True
7334,original,203858.0,12/15/2022 16:50,4830000000000000.0,,online_shopping,9776.22,Drishya,Date,F,"H.No. 13, Basak Chowk, Chinsurah 318190",Malda,Nagaland,-71.103551,-72.95337,139058.0,Horticultural consultant,,-71.095969,-72.952605,1.0,4.02e+18,9776.22,9776.22,,Other,9776.22,False,True
7334,aug_v1,203858.0,12/15/2022 16:50,4830000000000000.0,,online_shopping,9776.22,Drishya,Date,F,"H.No. 13, Basak Chowk, Chinsurah 318190",Malda,Nagaland,-71.103551,-72.95337,139058.0,Horticultural consultant,,-71.095969,-72.952605,1.0,4.02e+18,9776.22,POS/9776.22,pos,Other,9776.22,False,True
7334,aug_v2,203858.0,12/15/2022 16:50,4830000000000000.0,,online_shopping,9776.22,Drishya,Date,F,"H.No. 13, Basak Chowk, Chinsurah 318190",Malda,Nagaland,-71.103551,-72.95337,139058.0,Horticultural consultant,,-71.095969,-72.952605,1.0,4.02e+18,9776.22,9776.22,,Other,9776.22,False,True
7334,aug_v3,203858.0,12/15/2022 16:50,4830000000000000.0,,online_shopping,9776.22,Drishya,Date,F,"H.No. 13, Basak Chowk, Chinsurah 318190",Malda,Nagaland,-71.103551,-72.95337,139058.0,Horticultural consultant,,-71.095969,-72.952605,1.0,4.02e+18,9776.22,9776.22 MALL,mall,Shopping,9776.22,False,True
7335,original,650365.0,03-02-2023 21:54,30400000000000.0,fraud_Bhatti PLC Pvt Ltd,,7292.34,Lakshit,Sarin,M,"22/940, Kata Ganj, Pudukkottai-345593",Satara,Assam,57.053798,-20.732788,377329.0,Tour manager,3/26/1947,57.035884,-20.719375,1.0,-3.35e+18,fraud_Bhatti PLC Pvt Ltd 7292.34,fraud_Bhatti PLC Pvt Ltd 7292.34,fraud bhatti plc pvt ltd,Other,7292.34,False,True
7335,aug_v1,650365.0,03-02-2023 21:54,30400000000000.0,fraud_Bhatti PLC Pvt Ltd,,7292.34,Lakshit,Sarin,M,"22/940, Kata Ganj, Pudukkottai-345593",Satara,Assam,57.053798,-20.732788,377329.0,Tour manager,3/26/1947,57.035884,-20.719375,1.0,-3.35e+18,fraud_Bhatti PLC Pvt Ltd 7292.34,frd_Bhtt-PLC-Pvt-Ltd-7292.34,frd bhtt plc pvt ltd,Other,7292.34,False,True
7335,aug_v2,650365.0,03-02-2023 21:54,30400000000000.0,fraud_Bhatti PLC Pvt Ltd,,7292.34,Lakshit,Sarin,M,"22/940, Kata Ganj, Pudukkottai-345593",Satara,Assam,57.053798,-20.732788,377329.0,Tour manager,3/26/1947,57.035884,-20.719375,1.0,-3.35e+18,fraud_Bhatti PLC Pvt Ltd 7292.34,fraud_Bhatti PLC Pvt Ltd 7292.34 MALL,fraud bhatti plc pvt ltd mall,Shopping,7292.34,False,True
7335,aug_v3,650365.0,03-02-2023 21:54,30400000000000.0,fraud_Bhatti PLC Pvt Ltd,,7292.34,Lakshit,Sarin,M,"22/940, Kata Ganj, Pudukkottai-345593",Satara,Assam,57.053798,-20.732788,377329.0,Tour manager,3/26/1947,57.035884,-20.719375,1.0,-3.35e+18,fraud_Bhatti PLC Pvt Ltd 7292.34,fraud_Bhatti*PLC*Pvt*Ltd*7292.34*MKT,fraud bhatti plc pvt ltd mkt,Shopping,7292.34,False,True
